10392	6631	9237	6379	15572	4570	2796	18810	8571	939	11623	1384	17745	10494	14952	16472	553	17609	16397	10376	17547	1232	4970	9579	16386	16174	9904	16917	17099	1746	18646	4706	4136	6289	15757	9156	17001	666	18756	1283	13063	9041	18524	10146	10931	8968	17583	8008	9157	14299	2297	6371	11673	15413	424	5893	8950	12092	4918	10191	10532	5759	7971	19110	15384	20038	18453	907	18445	1329	14054	4900	4	6902	16193	10285	12030	16292	1215	518	9116	10821	11177	5394	9345	11669	15316	296	2182	19504	1237	6934	8427	8058	8709	20200	1229	6120	12544	19842	8100	8129	3687	18290	10898	10442	15108	10462	4700	1168	13177	18088	12840	13862	4048	18625	17007	11521	6057	15773	3202	12921	9377	11137	12648	4741	17293
4405	18053	11534	15622	16785	11332	19905	19665	1163	13324	9579	6540	10828	2060	17108	17446	6421	17682	15129	8791	19712	15052	5804	1553	12232	15892	6155	17315	9247	12053	17929	16240	10714	17378	13248	19356	199	10028	13376	1722	16038	526	17350	507	18224	994	6904	17516	406	16472	9309	5290	3287	16028	11138	1748	509	8021	14435	4915	8259	10228	6231	15826	12259	1332	18728	13038	12411	8563	17039	7875	5438	15652	11784	15980	17019	1686	18424	202	10821	797	13073	15864	11449	16143	4067	18371	8370	10259	5551	15642	6919	6228	5768	17162	9413	644	1821	5204	16964	9159	1926	15784	18997	12648	12078	7407	13892	10672	17120	13092	18343	11521	9377	19517	17007	8129	5477	10616	4134	1129	13818	17280	8583	13177	15731
11029	16569	12554	14578	1811	5235	2196	17535	10734	14546	19880	14913	324	11074	14457	2480	2269	9535	16342	13307	6350	17882	4495	9307	18914	3334	609	15280	17827	14866	12803	7985	4444	7019	4470	11072	15462	181	15523	8112	8253	11622	10870	12706	17714	18068	10633	17832	5178	1114	12276	740	18531	636	11360	19022	18780	15209	2652	11851	858	6695	16203	644	14516	5889	19957	7651	8214	1134	3947	7203	493	4899	2398	13055	6920	19911	564	8598	14245	4970	18235	2776	19610	2232	718	625	7393	10693	16362	14043	9278	2252	17308	20181	16597	10651	4485	10442	17557	18625	4617	2842	1129	3720	5785	9377	17888	3871	12648	19991	6616	18981	1336	4741	19435	8129	14360	18290	3687	942	13892	18455	5486	12168	12078
5666	792	5198	13757	18333	14176	17411	19139	4900	3220	3204	1564	15424	14847	19335	6137	10302	17122	6036	8729	11334	4945	11459	18945	15361	6106	3937	18211	11616	11435	17578	7973	20134	13211	759	8253	19062	11412	11585	4802	2762	2158	6942	2755	9316	8765	14591	18376	2155	4672	10175	16766	19107	6401	6545	17303	274	15855	9597	6464	682	9590	4969	10016	16001	8384	10482	5668	7742	14071	12898	2021	17754	7311	15060	14809	7348	9753	1255	6211	345	4611	8025	9498	17288	4841	4951	5755	5475	16474	9079	18752	6878	6677	16126	5789	17035	7572	9782	8100	16130	12698	12521	16624	17888	1926	2996	2819	16964	18107	2555	10389	8252	16986	8706	12078	9378	17557	19842	2842	13092	10442	1168	12168	13818	2618	4617
17013	6564	13493	7740	2703	5535	3075	19154	14834	4738	8011	13855	13746	7744	8078	15258	5499	18861	1224	17083	12815	16098	18433	3085	3237	9072	3160	1843	12618	1153	20089	16302	1729	12925	10163	11340	10179	1704	8724	19474	11416	5774	4080	8403	14625	11775	12746	13682	12930	411	8503	18319	13394	19713	1867	14161	10671	6621	2724	9435	2404	17732	207	104	148	11870	3490	16815	9498	700	10278	17591	9895	5830	5233	18685	13657	9754	2223	7747	1848	8313	12230	7808	2779	12139	11764	11945	19478	12602	8458	11161	8574	6478	14220	2093	7659	774	7952	3687	13573	9377	15773	17244	19195	19991	5784	1744	16624	18997	12648	8583	7250	15795	18938	8129	18981	10856	18290	7870	13563	2842	7529	11901	17888	12698	9255
13067	1884	11998	1547	14150	8451	18640	4452	10833	1414	7536	5953	15450	3530	17434	13025	15314	17786	9035	10472	15873	12775	3226	19484	4764	6454	13317	9136	17878	19173	7655	17345	4501	4781	2763	11662	13336	13550	8897	7677	9379	493	1557	2470	10600	521	10497	6644	2611	10004	16426	12706	3809	1826	13478	3805	8951	9333	16448	15001	2275	18707	16163	7223	12822	5825	8232	11267	18848	19919	12740	17983	19851	9943	17356	9577	12982	7460	17812	1790	6869	5910	6664	18747	2255	17446	4873	17484	10834	10416	11535	12518	18842	17432	19300	19305	104	7309	135	7728	17142	3720	2996	16130	6701	7407	6057	12521	14360	11728	4700	5785	18107	17888	1129	17007	3871	5204	8583	12648	5847	16624	4617	11901	13892	12840	3202
6268	300	11021	6539	6030	16231	9707	5541	54	11693	15848	8857	3901	1888	17824	11891	38	16890	10008	279	13935	12888	15434	14378	13252	12835	10347	1542	5432	14685	4973	2436	281	11559	10719	10557	488	7138	2270	6216	13169	18376	18745	2989	4819	16833	5219	8367	19472	17996	15750	20024	6500	9448	6989	877	13896	17610	14302	8077	6199	18162	4535	14598	8577	4951	7501	16857	10631	5038	19251	10179	15537	18785	12199	13509	18835	2040	13624	10166	7480	15460	19140	16167	4751	19180	4599	8282	9199	1810	11051	1293	4446	15962	14047	3249	19886	19931	7515	1320	14360	7407	18799	9377	19842	18544	2555	16624	7529	13563	6537	19435	18938	8706	17244	18460	8583	975	13818	6710	12821	9756	1926	17120	3202	6057	11587
701	3491	7812	17786	3026	8569	8847	12458	11512	15088	17072	2491	16953	8324	5371	13065	19875	9184	14971	3445	12236	11094	16429	15566	2006	16118	9169	14647	14951	5043	17829	5173	7114	12668	10811	18014	12434	13500	7137	15506	4282	8115	15282	9568	7377	8079	322	13803	12346	6105	10547	590	2314	9268	19079	8181	20022	17727	11048	5348	5104	2569	19749	1049	17263	7384	2613	425	13460	17694	13046	13063	18324	47	4190	12950	4065	13828	9604	15686	8930	869	16182	3122	10173	15053	7748	234	5497	4554	177	4593	12557	18661	3553	1043	667	2281	20057	18799	12821	6701	15108	16986	3871	18938	2842	12921	19780	17120	10898	9756	19378	18997	17951	5205	10442	17557	15773	18544	8706	18107	1320	13563	15701	17888	10856
8152	1176	7797	11779	14318	15641	8695	4659	15249	18818	4672	9765	3969	2630	944	15901	3755	15320	187	18898	19203	17525	4776	4272	18328	19726	10757	13327	1800	5256	12431	12646	9	16634	3028	9857	7375	7037	10561	4446	11840	12077	4280	10997	16469	6186	7305	11555	11917	18021	5047	18552	9985	1104	3597	10883	8902	5560	10471	17464	7032	15233	1430	19209	11124	19932	17104	2049	15634	14531	734	18038	16630	365	279	2612	2268	553	11885	2178	10374	1999	12968	19119	7343	9632	1844	10231	13764	12977	19307	3750	9279	8976	14494	11141	1337	15239	16275	7245	8129	942	5204	5785	12698	10462	7072	17888	6057	16624	12565	9378	13862	18938	10672	12921	18460	17293	13177	1744	12168	15491	3202	1320	2555	9756	12821
12884	479	17892	920	8277	11758	2295	8999	1578	4911	433	9920	7348	4271	12172	18824	14723	2916	11471	5478	11385	8871	15408	14938	19066	1959	1121	12429	17875	6406	11700	19504	2669	18835	9548	13024	16610	710	1558	17467	19748	1665	14764	11008	1114	9901	4485	6281	16326	1973	19939	9719	12144	2917	16883	12210	5761	8349	3770	8226	3762	14730	2702	11498	13928	8988	19124	9716	11812	20189	2998	10425	19222	12417	14504	7630	14906	11984	17457	6018	1364	9336	18317	7963	11807	10567	11053	15673	4713	14083	6272	19525	16172	2011	682	7238	1481	4281	20182	12168	10616	2555	12698	1168	15773	7340	19991	11726	4700	1744	7407	15784	12565	3202	1336	2842	12840	19435	15108	1926	9377	16624	12648	5785	13818	18544	8706
847	14188	12147	4726	16531	8149	678	3169	11497	5346	7574	1885	14260	15915	13585	14959	2278	5365	11186	9511	9112	3571	17065	10798	488	3193	10366	17740	14225	10625	19026	8200	8913	4130	447	3500	8765	8340	2548	13675	3548	6257	3393	4882	2428	16327	316	18024	11492	2342	3443	12474	972	569	6629	9434	15904	5594	9411	7840	8742	18958	4707	642	17397	7772	14744	13316	155	13222	17263	16785	15480	13110	12026	4307	6789	1421	7858	8778	11967	17520	5830	16080	5774	16169	11839	19673	18232	6958	12780	2535	4188	18366	7550	14993	15442	17536	19718	17120	3202	13818	18981	18625	15108	1129	19378	6701	15491	15018	19435	15773	10389	13563	17293	10616	6616	18290	13573	11901	17888	5205	8129	7529	12921	18092	9377
19654	6633	3245	9521	12337	17501	694	8417	8603	4435	10048	12103	7616	16148	17221	10941	15059	9135	5497	13559	5013	18398	18859	10564	16071	7368	12016	6140	13912	15065	2763	19483	16729	748	6019	5296	10748	14991	7767	17961	13689	12969	13765	12684	14998	3885	10350	18102	10539	16898	15604	1265	2428	12487	19010	18298	5927	14881	17216	6150	14639	9918	10441	15233	3882	19514	11952	13814	15410	3693	3703	8948	15152	16847	5291	11808	17637	12538	20007	17442	19362	18535	15534	5000	16981	9033	14529	7086	19774	17979	18114	6187	9101	1692	5711	19374	3945	12356	17464	3720	5784	11901	8129	6616	12168	1336	8583	1926	18544	10616	4700	10856	7407	11587	17293	18981	8252	13177	1744	16986	2210	2819	5847	19195	9255	10462	19842
16743	5029	6345	3076	13137	18070	9914	12543	18103	14189	7253	2090	4246	15261	5675	2159	2881	16676	10651	3466	18314	18871	14864	1649	2836	9387	17104	3729	7048	8286	10677	5244	17205	537	11704	4824	5503	5409	6862	12618	15790	3792	14815	11830	18286	12871	13717	4102	17075	14181	13616	5570	17201	3830	14378	17141	13453	3336	9401	16989	5621	7686	13930	6435	12967	11659	16496	5261	6653	8795	19944	4024	16857	17714	26	1535	2269	8649	16001	5852	17094	18312	8725	7481	3762	12227	4209	10472	18237	5575	20128	14664	18859	18338	5993	19564	19635	3382	12273	9377	7529	13563	17293	10462	5205	2842	15784	10298	18343	15491	975	4700	12921	18544	19842	13862	2555	15731	5784	17280	11521	18981	18625	10672	8706	16130	5785
14338	10861	17984	6974	9830	10881	6153	1631	5536	12829	19202	19507	157	10413	15001	15179	9354	15373	1877	3298	2327	17992	18320	17163	6351	5254	2652	14083	20062	19150	9327	6756	9040	5415	15377	109	3737	3177	18379	6190	5076	19777	6742	19123	3747	9710	5200	19720	15620	3250	18557	177	6794	1164	11492	11922	18866	9594	6475	7376	5856	13380	9718	9950	11182	13187	13435	19832	18810	10855	15843	13885	7000	2885	10932	8794	17353	14196	6719	18607	11775	17341	4005	17729	6908	11902	2978	4422	10602	409	9753	1607	7747	5517	9962	2709	12278	11644	5356	8706	9255	12168	6057	15108	12821	13892	17888	18997	5785	10856	19991	15018	3687	13177	8129	18799	11587	17007	10616	7072	13573	15246	16964	9377	10298	17244	11901
4993	19269	2258	293	488	10829	10285	4205	18379	13341	15436	14776	7928	60	12259	6096	12019	9928	12684	7924	14578	2075	6551	18538	18903	2374	1640	12172	13131	7565	13046	18179	14781	11933	12662	1241	3902	8574	9906	3143	10562	5738	4625	1589	16775	8367	2441	13110	12319	12262	12905	5567	8098	11145	3838	14721	703	2149	7696	19522	19153	14817	16078	12036	7720	17930	5868	15631	4879	180	7718	2571	10260	6457	16962	10163	6676	3042	16627	11160	15449	3970	745	17115	9108	17473	10537	16185	8851	14700	16195	19115	12373	8036	1005	8513	15363	2782	18313	18290	18092	12921	7407	7072	7870	10298	9255	5477	5785	15108	7250	17951	17280	12168	9756	18455	2996	1926	2618	3871	17244	15795	18997	8100	12078	17888	5205
18694	14576	20112	1810	5895	16644	4564	7402	17154	2854	10144	1023	7717	2773	14366	11205	6008	1198	9896	14357	18179	8183	13403	15381	10314	1387	1381	8871	18005	12393	16274	968	14752	18082	4295	6796	15711	8390	13364	10777	6772	20061	16878	1474	512	13634	18528	17461	3314	17973	3633	11623	4299	3775	74	13001	17572	7943	1840	9433	5602	5418	19724	12204	10859	4078	13171	15409	17591	17992	18740	19651	4186	286	12182	3126	17480	11884	13907	11337	17643	3373	10941	17827	1391	20148	19785	13658	17220	13714	18548	14364	3253	9160	5200	4539	10748	6448	6999	8129	8100	11521	7407	5204	16986	19842	12521	9377	15773	18343	14226	2210	18088	6616	11726	17951	19195	10080	18460	19780	10672	10442	12921	1336	19378	12840	17557
12693	6434	566	12050	13877	17866	1973	17663	1734	10565	15593	724	14168	16345	3944	146	12249	8747	20092	12861	2355	15008	5733	523	14380	3103	14973	3200	12447	872	6232	14893	5472	13631	12645	20002	11745	18366	11349	6820	5738	1356	17046	8606	9139	1938	11041	4668	19755	18382	6291	18835	11784	13817	15194	14003	2208	15661	12081	12809	18738	2570	2906	15939	19551	9049	18043	17893	17397	5016	6126	7703	6365	4046	6236	17519	14707	12347	10741	368	2069	759	18723	17096	3329	11708	12016	15129	4503	15815	15133	3610	3879	12957	7589	1657	15021	13621	11075	11901	2842	11728	12840	7529	15773	5205	10080	17120	12078	16986	7245	11726	975	1926	2618	942	18544	18460	13818	8583	13573	15018	4134	3720	11137	13862	13892
19824	15747	7786	3195	12579	10166	9920	16457	134	12841	1645	19595	2880	12892	12802	11830	7373	2088	19087	5709	5030	12038	16169	4956	11635	17649	8904	3242	1704	16205	8863	8444	17273	16702	14080	6436	19160	15756	14932	15890	8476	2240	18144	15641	12049	3993	1669	17941	1743	10804	2662	17203	20009	10303	20147	5184	13041	9296	19615	12916	12006	12	19885	15560	11933	10294	4898	4110	4743	5235	1198	5245	481	10154	10483	1677	17671	19091	7388	12254	8882	12280	2045	19049	10735	18714	5341	19979	10259	14692	5299	12617	18439	9699	15665	16352	9627	9335	8030	5785	18997	17293	19378	18107	4048	11521	12840	15491	5205	8129	11728	12921	19517	16624	2819	17142	3202	16986	15246	4741	19842	1168	8252	8706	15018	2842	3687
4967	17574	19692	7743	9456	15919	15508	3022	4493	17959	7816	19287	2091	11387	17165	6283	1363	12276	8713	338	14680	7585	2612	19854	3111	11448	9130	10911	14614	4636	5243	15569	18919	18750	19613	12296	18450	11173	17646	14656	6316	3967	3095	10272	15852	19929	18845	13624	15932	7216	19283	10963	16025	4439	4661	13043	9601	18091	16917	5517	12409	4774	13866	4244	12562	18286	4259	14371	19568	5454	11398	12543	18913	11505	9504	4348	8131	3540	3880	15779	9139	17949	5457	9782	2441	10791	15460	14763	8570	14794	4948	11768	137	3744	7062	18432	11907	2334	11559	12921	16986	16624	18997	1744	13563	9255	2555	15701	8252	11726	2996	11587	17007	10298	19842	2819	18092	11901	6616	18088	15491	7870	18107	19378	6057	18343	19780
2743	13117	2840	14427	11031	9590	41	3777	6690	3113	6837	2299	7438	19132	4259	12848	16644	4570	2727	5991	9118	10437	19906	751	1859	5941	3062	13481	7351	6313	7522	10557	872	14293	4026	8585	18960	14524	12185	14727	5508	10541	9036	11119	2143	17510	14804	9119	7743	13664	17431	5440	11197	12637	15137	16602	16050	18498	3716	4627	1171	4217	12281	11764	5692	7192	6449	9754	9434	11436	7589	10152	10746	283	17384	8467	14044	19881	10735	1549	13885	15836	15144	512	9027	16877	17732	9202	16027	8889	358	17380	14273	18377	16205	17646	239	15916	19268	13563	15773	12078	18343	5477	4048	10442	7870	12840	13892	4617	4134	17557	16986	1320	8100	13818	19517	7072	19195	15246	17951	4700	1336	10616	18088	12521	17293
7108	17765	17699	17906	5940	4138	18776	19705	16169	3931	3203	1849	12145	8123	8904	11471	376	18976	18533	13741	19211	8892	5331	11498	19913	3713	8660	16274	8310	11537	15054	10447	15602	2295	8535	2695	15607	14168	4653	9389	10785	59	3059	7277	1358	17911	1720	7	20101	6399	5696	16415	311	3337	19062	14418	6601	20089	16085	3548	3791	18294	16827	10638	13756	8695	1382	10000	19429	8386	17652	5514	19300	4259	17063	2483	15152	17744	13471	18054	12734	6913	4086	3424	15673	14356	18318	9158	18453	13131	18163	11260	15389	10774	14637	10814	15153	12070	10428	12521	11901	1926	15701	2842	975	10298	15491	10856	18092	17244	1320	2996	18460	9756	10616	17888	3871	19991	6710	15018	7407	10462	3720	1744	5486	4741	12921
7829	12113	12334	9511	6497	15845	8713	6140	11355	2752	17227	13747	1752	19815	11924	7755	12026	9404	10327	1809	12252	9850	10247	17437	8657	4668	13544	16611	11351	7964	136	10946	18890	18845	7807	14204	4496	2432	19995	10872	8619	5402	17255	2194	2534	588	35	18445	7561	13990	3207	16311	4088	1159	6246	12091	2193	1656	13623	11631	5961	18793	10816	16667	14883	10415	6376	11360	1907	11794	694	17831	3067	18921	7022	15608	3079	15890	11223	9273	2116	6274	14326	3690	16598	3553	8094	9077	6736	12366	3933	9856	18679	20014	16731	9646	1441	16185	2466	19378	5477	7072	16130	17244	16624	10442	7728	17280	11726	17888	975	18799	12521	1926	10898	4617	17142	17293	2819	7340	5204	15491	4134	13177	18455	14226	12078
19727	17602	12033	6197	14549	17587	4267	14588	960	7622	14773	15202	483	14400	2529	7192	16018	10273	2252	15771	13974	19932	10079	1198	7305	11718	14563	1104	3793	6555	19454	4437	18028	16965	18320	3518	11079	15506	2660	1955	6733	17895	19971	12790	900	5792	14101	3782	12409	20154	17836	2591	18679	14593	2983	18796	20177	9598	17030	17433	373	1445	19695	2236	8847	1363	1973	745	2287	19592	2963	19830	11576	3137	8193	9697	10110	12512	16393	5525	7119	7957	14064	19773	1163	2656	11273	12332	8110	18084	2640	13855	3656	18481	6663	18657	1157	4030	11557	16130	13573	8252	13862	10672	15018	17142	18343	2618	16624	18290	10389	11901	12698	1926	5785	3871	13818	19517	8583	13177	7407	15731	5847	14360	13092	2819	7870
18164	3958	8118	6854	10273	9214	13463	12152	10312	7873	14785	15878	18406	12180	5756	7872	7022	11403	5872	9054	528	1509	12117	8578	12534	3043	8930	17253	14598	19527	10976	18731	10606	16783	2374	15384	14634	4424	1405	20073	7460	3586	10992	9736	2167	4123	1655	5131	2005	10037	6544	10548	11475	6878	394	17882	7207	13616	19162	514	9899	1938	20133	2876	3706	10567	11028	816	14579	927	12120	12351	9222	5754	6674	10853	17096	10386	16777	9434	17031	13596	4064	17749	9109	14935	12053	2841	5441	2070	9936	7295	15050	10595	14731	2856	8131	4376	18664	4741	15246	3687	15731	18460	4134	1336	5784	1926	2555	15784	2996	19991	12698	18544	13892	9378	3202	10616	15108	10672	1320	7245	942	18308	7340	4048	13563
2018	6633	8174	1912	3801	17135	3837	2325	16426	6671	6332	16447	11748	16135	19118	6882	13599	3133	3260	12048	8433	4054	14688	5804	13388	13924	17918	7874	16174	412	7431	15511	25	7152	8834	12172	12038	6586	1422	10855	1147	10350	1256	9142	17789	2020	9287	18773	2087	14761	18619	18265	19127	7298	1204	3060	10556	19624	12680	4558	933	13026	8508	12705	19232	13135	9386	2892	156	20067	10167	19612	403	6657	7266	9160	18016	11336	12025	3706	4398	9086	504	9123	8151	8967	13	11008	17100	4121	6109	8444	15064	4464	12802	17317	2713	7413	12090	16624	11901	12921	19517	12078	5477	19780	13892	7250	15018	1320	16130	3871	9378	18290	17244	8252	5486	10462	19378	18625	8583	15795	17557	12821	18997	8706	13563
15708	12987	6159	9965	16024	11462	5445	3879	1319	9276	11445	9518	8194	14626	17082	17127	7989	11522	7065	2300	16362	11046	11319	15153	20094	4660	13358	15979	11439	5367	6107	16270	17802	8436	19022	13010	1045	13376	7532	11891	12477	729	18929	11814	19107	16241	6847	19514	14856	15475	11805	17425	10159	1355	19638	11921	16570	14419	1622	10684	19762	11467	10053	4407	3051	10450	11163	13084	15848	16378	8325	13065	12727	10716	8642	41	17786	3363	261	15079	13902	15364	16226	19715	5101	19261	6104	13041	14276	1455	6040	15216	6243	11619	2027	18747	3670	5991	20185	11521	4048	17244	17280	17142	14360	10442	9377	942	17293	4741	10298	17007	8129	2210	5847	12648	1129	11587	13892	7340	4617	7250	1320	3687	12698	15108	18092
