15306	7279	17147	288	19564	10741	12094	7039	2742	14392	10328	12550	5593	10222	19010	7791	3771	5764	18862	10968	8672	1966	5681	4265	18673	16307	677	3261	12077	14499	16991	15740	10451	5039	8513	9418	13981	6132	5514	17488	19684	4974	6161	1789	8369	703	3726	3318	7183	5663	16617	4445	2133	9194	4948	14154	15301	16916	19596	17928	6096	15779	15263	13154	17495	9621	11319	77	4135	4960	18519	7585	14506	13433	2924	19716	20206	14624	940	15938	12728	68	4228	3146	17151	14440	14821	12464	17208	18096	16688	490	2684	19988	1559	14491	6054	17552	14938	8900	19517	2842	12921	17142	942	16130	11137	19780	6057	18625	15795	18997	7072	18088	19991	10462	3687	15108	18455	18799	12821	15701	12521
9339	5400	15417	2170	6949	8692	4836	3023	6266	19805	9040	5436	17374	9830	8988	8312	19670	5285	18200	18976	10791	19410	19758	12990	7741	505	13511	13950	14340	6309	5413	15052	188	16766	1819	15959	6829	17223	19611	12270	11974	16496	4423	5304	14904	13250	11431	17854	3685	16360	13347	9919	13617	239	3361	2031	2880	862	1765	14530	15873	4503	18382	18066	15936	12626	18310	10823	13004	57	2220	16894	8043	1355	6257	10971	7876	7671	15161	6518	791	8319	16694	594	8974	13351	13652	13857	750	13367	6910	4122	17912	5771	4522	13747	11101	14054	18893	15534	6057	16986	15731	19195	18343	8252	13563	15018	12168	2210	15701	7529	13573	10298	18455	12521	6701	15491	14360	12921	17280	16624	12565
4481	5377	3401	15877	14536	5580	3901	9931	3200	537	17319	5277	5393	16110	8145	5055	3478	4459	16954	12492	11699	18552	11980	11744	5776	12934	9699	14430	5283	666	7075	17112	17371	4915	3389	7178	3169	19167	10003	5569	1488	1565	16201	14427	10836	14451	12720	448	317	17464	20162	11860	2593	11857	12129	5437	19743	18961	15297	646	9723	11439	7285	13946	5380	6027	3830	8976	446	17663	19805	19044	960	11561	18311	4032	15648	10279	14792	447	302	2332	5421	1876	908	2150	17231	13554	4022	5419	5021	10294	14593	11348	17374	1467	9271	1656	13224	6873	15108	19195	6616	15773	12648	18092	12168	11521	10898	12698	8100	11726	1320	16624	4134	18544	18107	12078	19378	13573	3720	18799	16964
11612	3658	6493	16000	102	15052	9154	19925	3669	13463	502	19006	2821	17567	17875	157	4802	12634	16167	17434	3813	10434	7616	9974	5937	15431	6561	14372	15236	659	7836	4719	564	8417	13769	466	8606	6713	2196	16458	10514	17115	3261	12581	3041	6971	5518	15161	11590	4034	19306	13403	13135	9986	16443	12162	14637	1319	10165	10443	12695	3344	9518	5325	1918	19920	16228	17830	13496	126	841	5629	12362	7255	19481	12868	3841	15060	14714	18302	19810	14208	19551	6112	9696	12	6773	19651	4831	856	12209	8912	5208	4796	19243	12038	13013	6356	10636	7489	17244	19780	11901	12521	11521	10442	12648	7245	10672	13892	19195	17293	18799	13818	18088	10898	6616	11726	1926	15731	1168	5785	942
14453	6111	12917	5820	7908	5356	19239	3621	18959	11969	12280	9448	3201	14460	12833	5711	5678	6484	11346	18948	184	6746	10304	16635	5089	16063	18776	12465	2924	10598	2103	5094	12412	8070	755	1988	8761	11910	6405	12105	14875	15695	241	2534	7423	11884	8049	12427	4932	6644	8860	9641	15364	18745	12793	3572	5708	17664	13777	6890	3128	9582	12848	4142	1961	16192	18075	9033	2385	10841	110	11197	4219	7465	8819	8325	6120	5243	9964	5669	13947	1977	11217	11879	15165	2182	12229	11980	5843	2739	1625	10361	19576	16326	7050	4165	3468	18175	13104	704	6710	17557	18460	2819	942	15108	15491	975	4134	10616	18981	10442	6537	5477	3687	12698	18343	1926	15784	7250	7245	7529	15731
11131	3016	8492	3360	4254	7767	2558	2550	478	5587	18741	8332	9829	10711	19240	550	12742	18773	17467	3407	9576	11982	908	6563	10554	18575	16889	7508	17082	19762	733	11458	18311	19642	19533	5340	5473	17931	14095	18903	18729	1541	16671	16805	8142	13128	17118	13772	1002	11456	16087	8603	2300	10528	11637	14580	887	13925	5942	199	11999	7765	13538	10511	17687	14531	7487	12283	9333	9838	19955	9366	18255	13202	5019	14878	11327	408	3555	12536	7027	2451	10552	2206	16729	17904	13638	19744	12190	9198	12497	16359	11669	19724	14369	5153	10811	10667	12532	3134	16964	18799	17951	10442	3202	4700	1168	10298	14360	5477	18997	5785	13177	16624	15784	17120	12648	19435	3687	12078	9756	15246	6057
9546	628	1647	3810	284	478	2224	19280	7362	4254	14796	1137	3084	13669	18809	15780	313	13863	596	2341	11145	3602	15144	2196	5738	19281	18600	8721	9854	17228	9035	120	10147	8631	10045	11179	1811	9079	13062	13110	16663	12149	840	7235	5350	13857	1194	17476	17022	10177	11980	2859	19657	10685	5457	2215	1449	17183	19977	10676	13602	8172	9069	7168	6864	16548	3765	19161	9513	12313	19660	17112	8246	20130	10260	17411	1515	19992	2727	18970	19690	16228	1105	11812	9006	3060	8188	8975	13624	18959	17141	639	5932	11424	2749	11457	8900	3775	12095	2709	6701	14226	8583	10389	15795	9378	8100	18544	13092	17244	13818	4134	15731	19991	15701	6537	12821	3687	12168	18107	19517	2555	1926
18488	4215	15342	16468	20204	877	13642	6093	15829	4906	12304	9194	19147	10315	9071	4271	15628	12581	4804	14366	14096	7977	15138	2075	12197	16461	17677	12901	6580	11974	13047	3218	13483	13438	14555	8166	5426	12953	4633	3249	16735	16828	11785	3966	12613	8599	9802	19855	4117	13122	12668	12004	14811	6053	11979	6773	9399	17702	9548	6563	13065	18304	4722	8256	6536	11780	986	7561	16655	15150	13000	14846	6847	13242	8410	13814	2031	13061	15824	2871	5802	4148	3946	14128	15388	10079	4990	14773	10046	15690	11792	18552	414	13433	15334	16545	12112	11646	5779	2553	7072	10298	17120	18343	11726	18938	17280	975	11137	19517	16130	16624	3720	6057	2555	18092	17142	9378	13573	7529	19195	15018	7407
8487	951	8228	9715	712	1488	5646	4644	19276	6944	4495	14394	3775	11910	2531	12450	5339	13357	19724	8311	18619	1498	7729	11051	7840	15737	13750	1762	850	1876	8825	13319	19257	4143	5560	4202	13303	10737	18106	16937	11983	450	2534	19070	4527	7489	4670	7474	19652	14542	2935	17623	20023	11218	636	16628	5256	7550	16891	7334	15976	19391	11046	15416	8146	9067	3416	938	12749	6683	9328	4287	8359	8397	11273	14293	5175	759	15599	17754	15688	5399	10622	10933	8071	13225	9030	19939	5650	13870	10434	2676	6328	1752	15892	11781	5227	7632	1147	4376	6701	18460	18107	6710	7245	10462	19435	12521	10856	9756	17142	18799	17557	17007	13573	14360	15108	10389	11521	10298	8706	15246	8252
7283	15883	1513	2303	17262	6758	2885	3439	8198	14288	13868	14544	3164	12158	10459	11839	19938	7360	14343	19667	13935	16711	16302	7141	285	18239	17688	7888	86	17624	7217	11626	18998	15162	19865	19111	3880	19922	7978	14527	4104	19168	13562	7442	13913	7581	12253	2056	5436	210	6411	12708	14363	6371	8548	16669	10227	6897	35	19775	5895	10601	9495	14603	490	14768	11718	17072	15117	10689	12449	4020	9298	6621	11032	17143	2882	1900	6964	5219	11603	653	14903	17329	8204	18569	13814	7168	14588	18960	9031	3071	18066	18618	16142	16125	779	15510	9015	5811	16130	5784	18625	6701	15491	2555	12921	15784	14226	12521	17007	6710	10462	8583	16964	15731	9377	18088	15701	2210	7250	1320	13892
19361	15339	7950	1357	13109	17114	10847	6003	3638	8862	13260	20032	15381	17386	18030	16170	2783	18344	20162	13877	12618	19646	15357	8317	12827	18535	18470	4005	12411	11822	16728	5265	2393	15981	11351	3023	2873	913	13772	1565	6548	11744	4028	7874	20196	3744	7125	13012	7079	9242	1378	16112	14583	6257	13773	1213	17853	17151	5336	16816	19686	15564	14573	395	16327	19458	6632	19989	16644	9682	17572	6495	13924	157	7663	19714	5172	16054	1787	15567	5021	6033	13891	8483	15654	13792	6292	19306	13315	16110	4300	18668	984	1941	12646	10643	5472	17326	14681	12366	10672	2618	12698	13573	18092	8100	8252	6616	9756	1320	10389	7250	12648	14360	7245	6701	8583	11521	19842	4048	17293	19435	16130
11803	1618	8937	10393	14821	10001	15821	8644	13377	8081	15690	12603	6939	10992	17303	16597	7978	6080	6367	16426	13382	8379	861	16851	18818	13518	6927	7515	12535	8661	18631	19065	11902	18064	4539	13254	18456	661	120	17545	10233	9569	5367	3178	7845	5641	7963	7638	12467	17476	1843	5986	5027	688	13145	16810	7927	14875	13361	14225	11441	4423	13009	14400	3089	13351	7701	13508	11459	16615	15798	17070	1137	3924	4653	4660	17618	5894	3705	19954	11393	11280	3749	16062	14491	16241	414	13141	15331	2453	9294	19391	16163	5119	17128	17472	1110	6096	48	18500	18544	17280	6537	17888	5847	11521	15731	13563	13573	14226	2996	1129	10442	7245	6701	15018	7728	18460	942	18107	12078	10462	10298
5400	5130	9370	19584	10240	4867	894	4470	19410	5500	14993	3604	14852	6310	4321	621	526	14470	8556	4793	12449	9947	8599	2150	12180	19646	13176	19907	13602	1356	11526	19142	490	15101	11328	5850	8471	19399	17833	6172	10109	14744	19950	10017	17414	797	9154	6381	8407	15132	17962	8520	5340	7368	2962	1972	20158	19102	16198	8983	16999	8329	17184	10215	5764	5291	7196	9058	15063	7400	16247	49	18914	3272	7910	15823	18185	17150	12130	11038	9943	7413	13147	9594	14135	5535	9005	11979	17806	11010	5588	5211	17442	9852	18028	19393	1707	3649	11917	15134	15491	5205	10442	16964	19378	9756	12698	16130	18308	19991	17244	12821	17951	7529	1129	17280	5486	14360	7728	5847	10462	1744	1336
15723	16438	16451	10660	1270	5632	7443	7048	6936	7678	15169	7837	4343	15962	17727	20007	14580	4018	7643	13400	2092	850	8975	16110	863	8275	9769	4541	4957	19006	12522	18611	8403	17435	13351	9059	17156	18709	5429	15457	16251	17296	6332	10927	9950	11695	14883	116	11477	2275	103	13898	9197	15039	12686	15321	19310	14674	3237	3849	14776	13159	9558	11722	7665	15103	17146	12433	7555	6518	10512	16670	13315	773	4378	5599	15631	3218	6674	13235	4796	19576	14060	1765	17529	18930	10145	13023	10874	14637	15811	16092	2582	10943	13973	15621	19454	8480	15648	20182	10856	2555	8706	16964	17007	19435	9377	15491	15795	3720	15018	12078	15108	8100	13177	1744	10080	11587	18997	17557	18938	10462	12168
15970	9869	13810	2840	1496	7381	13527	8239	5410	9097	16870	14265	11300	11619	13364	12458	8796	11117	16121	14372	18445	15581	8079	5922	5795	9055	4637	4151	15099	19329	312	2405	2689	17754	19115	17919	646	10443	9425	14958	5005	14845	14483	582	19762	17425	18274	4655	17644	15551	3194	14220	10402	13546	2327	4501	6303	17421	1874	14668	8577	19219	18249	589	5685	678	299	355	12190	3122	11972	13690	3108	20062	12132	210	17061	12727	3693	11538	5688	14488	3685	13097	18611	13946	11608	13852	19534	15265	16047	10283	4246	5577	2331	6058	17016	12209	10634	6807	12821	4700	17557	10389	12078	15108	4134	10616	10080	15018	13177	18088	11137	16964	17293	18107	6616	2819	12168	19435	16624	13563	18981
8568	7232	19226	14192	16958	14150	14726	5633	2851	15153	3821	7763	2813	2853	5027	426	17941	9446	1023	13413	2669	10716	12224	13750	10834	8335	6842	19161	12925	13178	15448	9562	14041	4771	12030	4946	14961	11448	111	12166	1082	17327	7173	14000	13587	20185	14524	3801	1332	417	16910	15926	4612	11485	2602	11185	3891	13141	2164	9589	8151	10497	3228	3610	7676	12851	14646	7783	4199	5028	19232	13435	11526	6087	12143	19472	5637	17087	4705	13896	9484	11678	16476	11199	7736	6976	12527	11342	17680	8004	4343	13422	15607	19995	13453	11990	6697	5949	11318	2107	19842	9378	7340	11726	4134	18981	11728	8706	18625	18799	1129	9377	10616	18343	7728	1168	4048	17888	8583	15018	7529	3687	10898
5606	11947	16214	20112	19508	13979	14791	13985	8778	3881	540	12960	18859	19429	249	7277	7152	8477	16815	6311	15687	14321	5438	9407	15897	14958	15805	3487	13542	7574	5776	4192	3907	7234	19203	2079	8045	12186	5679	15769	19954	7039	19268	10273	860	9520	18673	20187	10670	497	12967	6561	12941	9294	11377	15939	10084	2451	4376	5126	8304	9243	7297	15253	17253	10728	3305	6272	11938	9033	14545	6249	7509	6971	5125	11743	14518	8613	336	10086	12514	867	12608	5995	2626	8044	18800	15852	19611	1065	3535	14033	18807	2376	6236	10326	14713	933	17894	2284	7407	15246	8583	4134	17951	12921	17293	17142	9159	7072	19435	8706	2996	11728	10616	18799	13818	11521	12078	1336	1744	9378	14226
5220	19681	7208	12731	18722	13564	14060	2059	5233	14615	6708	7443	8892	12067	15068	12439	1729	10687	16004	4423	17771	6887	3944	6412	8936	10494	1994	14548	308	16669	14545	18823	4313	813	1403	13719	2793	4574	7125	17158	2232	12054	11288	17460	6085	541	7327	17618	19350	3933	11835	17535	3061	2123	6622	2524	8983	18729	16927	5317	18995	19532	9950	19834	5074	11662	19507	15936	10146	3193	11314	20041	3881	8112	4143	8426	14655	17438	10257	17453	5906	8950	19927	14900	2458	11924	15609	10854	14958	2708	15039	18698	18305	7312	11635	16337	15361	16762	10759	14324	15784	10442	7245	13563	8100	4700	17293	18981	12168	8583	4617	7340	12698	10298	17120	14226	4048	9378	15773	5847	12821	19991	9255
11756	6670	17511	12073	15357	14470	5020	19118	17488	913	17453	19673	711	4938	7294	18377	18038	16584	4667	15752	15244	6760	8806	4066	4087	12632	10516	9253	3709	15448	3679	5038	19318	239	8180	13032	19041	3312	152	5880	10323	5069	7239	9199	8417	12359	11693	17315	12583	19073	758	4510	18151	14655	15698	19822	9210	8604	12934	1842	10833	15635	9090	1543	11618	2827	7428	11014	9560	7677	1009	13262	2856	12613	524	18479	2442	2835	19919	19760	4823	8331	569	74	9181	8400	13013	1672	13320	8130	14418	15626	12853	1125	13468	15415	5632	10413	8478	16869	15491	11726	5847	7529	18088	18625	15701	19991	18981	8129	4617	7340	18799	2555	17951	2842	12648	13563	1744	7072	9756	10672	18343
5129	5144	398	7252	12366	20147	17205	2672	16615	3674	19905	3103	1997	11373	15242	12435	16937	13217	1779	12558	10997	4337	17949	8187	2371	10196	20174	10194	8417	1734	11387	1499	4460	302	20039	10417	765	1894	152	9985	14767	5975	15066	15622	6329	6251	8259	16891	16708	6331	17554	297	14251	428	2700	18062	9459	13063	9258	12047	3373	9643	5967	9595	13673	17353	1975	10625	2107	9181	5787	19353	19603	19411	14711	8295	12008	7006	11351	5496	11609	11969	12010	8647	360	5779	16376	2475	10792	14531	18575	350	8554	13050	12054	18698	13687	15600	3496	4614	12168	10389	16624	9255	2842	7407	19991	12698	2555	1168	12565	12921	7072	10616	6057	15795	4048	18107	13892	15731	8706	1129	13092
14158	14696	851	3925	15272	14096	18545	19132	11256	8732	15381	8967	1111	17981	14102	15727	8534	17618	8255	18271	8408	5902	2461	7514	11215	13746	8882	1831	5656	18718	5521	7055	3096	18469	11199	11948	6480	12363	2972	4073	4311	12555	17061	943	9390	9243	17865	13605	446	18459	2182	5056	2175	12333	9906	15821	4810	13496	12328	5250	4678	5812	4274	11482	4660	1083	7807	7323	12186	157	610	3322	15216	16659	19319	7313	13685	5344	5805	14614	10540	17643	18668	5083	20194	2322	13322	3163	3337	12088	19976	6902	10429	17675	1421	12790	7220	19823	19481	3490	6616	10298	10389	18981	16986	11901	12078	7870	17888	2555	15108	19517	4617	18343	18088	6537	5204	13177	19991	975	1744	6710	12168
19587	6434	13035	16994	15976	8249	13348	18036	4282	17460	10018	17665	1341	13167	9288	111	20148	9817	5319	15712	13822	13750	14898	18513	16173	12642	6821	13060	1660	17727	6708	12568	8890	4493	215	1450	4902	17458	532	12014	13104	16364	11332	6182	13896	15296	2232	17097	6469	14168	12362	889	59	3067	16362	19113	5831	14921	17549	6603	15494	7454	13857	4668	4561	7976	13853	8019	11156	19721	11459	17818	1806	19374	12897	20194	10539	9516	2871	14335	17532	6903	19457	6654	16128	2807	10885	5105	8824	15139	3532	13708	13917	6741	5877	10832	14046	18498	474	12776	1129	10898	12921	17244	18343	13177	4134	11901	7340	13092	19991	1926	6537	9159	1168	3202	13573	5784	12821	18544	10442	2842	10389
19826	15956	12510	13048	17407	4960	11249	1796	3709	10219	9621	17083	6426	6304	5714	8607	1682	16963	16409	18409	8123	3859	252	13455	5147	13042	13852	12470	423	13078	13038	7062	8652	6900	17728	15389	12823	13132	3976	433	925	17696	17443	15724	11850	13231	4193	1874	19084	15593	16170	7607	102	2546	4561	16836	8683	6835	10870	5831	1001	6544	15202	16221	18315	17621	1955	11337	4670	4182	18439	19643	20061	14293	10665	19810	2734	4625	1288	6435	18459	3891	3767	19170	1293	9775	13051	19610	16802	28	2776	11768	5243	12351	3254	5257	6580	3697	11123	17827	2842	13092	18308	19780	18799	18092	1744	16964	18938	8583	18544	19991	1926	10616	8129	14226	15108	12168	19378	15731	12078	12521	19842
7824	3982	3321	1699	4882	7634	7546	18911	2364	1808	86	19772	18818	1396	488	15099	5472	12650	889	14121	922	9065	11472	11758	7239	13744	16613	6972	9396	14911	4951	7962	2150	3384	6488	8438	9510	18531	1610	11301	13593	6702	18362	8244	5173	938	3382	2636	8427	8486	11807	7907	20003	6046	19187	3365	319	279	15117	12396	18250	6719	7059	5074	14008	12305	18520	2994	9958	1831	13548	18741	7453	5719	8345	2857	7173	13532	6745	6982	9544	6378	5197	5598	7408	961	367	16270	6930	7446	13664	2861	16920	3883	2053	3906	19651	4327	10099	17972	19991	12648	15701	14226	12078	18997	17244	2210	9159	11137	11521	15108	16624	14360	2819	1129	7072	10442	5784	10898	9378	7340	16986
