9799	1038	13469	10346	3431	3051	8146	6611	14654	11041	18549	11920	6934	14674	569	4336	11125	10370	18957	5507	17167	1406	8403	18446	8733	11324	18019	1394	11691	9429	8436	5398	7574	10413	6545	9601	4977	16810	7832	6360	12562	11874	14012	14665	14260	10611	9453	5688	13192	8312	3424	323	15515	16124	17902	14580	4689	19190	14840	1000	12185	15413	10474	16499	19261	8696	17798	465	7619	9294	9345	12340	19537	10614	8038	18318	17475	283	7465	10600	16254	8795	4792	11471	6939	18299	18308	5477	11901	4741	19143	19842	4617	16986	19780	6057	17007	1336	15731	6701	19195	12648	9756	18544	2210	1129	5486	19517	17557	9377	15018	6537	3340	2996	10856	8583	15773	13818	17951	13892	12565	5785	18092	7072	17843	1168	18069	15795
4820	5780	13934	8723	15593	12923	1967	6846	6201	20166	77	9691	3218	3381	9073	1742	9282	2932	19190	13553	10596	13544	9108	18006	16221	12890	9411	18548	16066	19329	13719	15231	17737	1321	10716	6752	8020	11093	6533	12025	11117	9903	354	12351	14727	8232	10921	7386	10150	15034	6258	1660	3771	9498	7702	1952	4063	15887	11574	18064	12740	12644	3123	10686	18960	10097	10961	9179	16998	16494	17732	8932	15047	2954	12197	1799	16255	5242	16134	14232	7431	18121	1482	15816	17432	16766	12168	13818	10898	15773	18343	12840	15018	15795	15491	9377	6537	11137	18455	5204	5784	16624	2618	7245	8129	7529	2555	14360	3340	8792	1926	5785	18544	18092	18625	17244	6710	4741	19780	11726	1168	3720	1320	12078	942	6616	10462	4096
1053	9235	18380	17582	4426	1615	6762	18372	7583	3558	20015	624	8752	514	7377	11402	18182	11093	9430	19586	11882	10611	13543	1707	4720	5271	6559	9450	8488	15319	15320	15179	8134	1242	16045	1349	15885	7274	2381	8196	19138	17661	18236	11584	1757	1541	11644	14603	8672	18958	17714	6837	11141	221	10431	6937	7470	12819	9367	11625	17640	2963	16956	19010	11921	6500	17434	601	2320	12710	17928	3025	18739	10251	15527	9602	8311	17675	5839	5730	6238	5919	9753	10141	2148	19652	19991	5785	9159	8252	3720	10442	12698	7245	15784	2819	16624	9255	19435	12840	19195	15108	12168	17888	18107	4096	1744	1168	18455	3687	13892	17142	17120	15491	10898	2996	17293	12921	5205	15246	1926	7072	7870	15018	2210	1129	3871	13563
5794	5294	1244	20169	17342	13023	6555	16303	18753	5118	5544	8464	4044	10833	2451	4722	17747	18673	19256	8142	8997	10506	18838	16324	6432	12736	6819	2549	7360	9173	8408	3220	7014	1541	6632	13828	10739	5675	327	4307	10241	10551	14579	6964	17673	2729	14949	6452	11784	2058	318	3735	13354	18642	12803	13371	983	6508	18232	4231	3262	1973	5526	13840	2375	2839	3177	9543	12060	4801	16725	15982	6430	890	17808	9765	2805	16574	10275	16368	1842	3932	9166	13669	6224	4020	18290	13892	10898	19195	15108	18343	7728	19780	13862	17293	15246	19435	10298	18997	9377	10080	11521	3202	8792	1320	12471	10389	19991	14226	5785	5205	6701	7250	18308	942	2618	2210	8252	10616	19378	1129	17244	9255	19842	4048	18460	18981
17667	20036	5444	8718	1558	3255	9818	5976	20060	7438	11535	3587	14413	9723	12673	9472	17054	10237	19733	3388	6464	16889	18539	2492	8292	9557	16708	7976	13613	98	12935	15462	17216	6199	17830	15961	2763	1643	10145	16073	10052	8166	6487	6638	2955	15672	326	8381	7777	5867	2655	2254	2963	15116	11526	306	6357	223	16100	1666	14747	16271	5147	13275	13239	3498	10625	16110	13735	13410	16499	6672	5368	19571	2041	16099	10494	1838	19814	18816	204	19126	16466	8069	16311	6746	13892	9377	1926	13573	7250	12521	4048	9378	19378	12078	8252	12840	5486	17142	5477	13563	12648	6616	2996	15731	1320	17120	9756	7072	14226	15018	19991	3871	16986	10298	12471	10672	12168	16624	6701	2842	8129	7870	13177	15795	13862	18455
5221	16918	14207	17324	1804	7526	5645	13713	2472	16730	13225	12665	11628	6539	467	14960	12478	2383	19483	2934	17862	12069	10179	5730	5894	11699	14957	19760	3602	14812	5050	4723	12010	6541	7589	12444	12838	7955	17714	2699	3462	19456	4411	16126	10814	9258	8878	11815	6839	16216	6952	10491	2181	8981	16775	14265	16500	7133	5714	17858	19019	7220	10585	7928	18408	11349	14744	5587	9645	7141	14663	967	8485	19574	17435	19535	7180	2091	13314	15794	2291	13424	8224	14539	3475	13348	18460	4741	19842	17843	11726	18290	3720	15784	2996	1129	17888	18343	2842	9378	5205	17007	975	15773	18455	19991	12521	18069	19378	8129	15108	13563	12921	8706	5486	5847	18107	9255	12565	10462	8583	4617	10442	17120	3202	9159	1168	16986
15342	17015	10612	2201	3203	10640	9071	14099	5779	14326	13664	18652	8587	15983	9833	4031	8069	9188	13648	14424	4388	2588	7572	7079	9679	4489	16305	5858	43	8073	11318	5349	2709	3055	2896	3286	16088	5437	17284	15070	5709	3485	4192	18517	130	7102	290	19871	19160	3910	14974	15438	9017	2990	20199	5094	5331	14578	17396	18467	9480	3986	18515	9465	2502	15456	7162	10637	10874	15725	19083	3072	14031	2356	13868	4091	7349	497	10162	411	1766	11674	4117	2269	17587	12850	13177	15246	18981	9255	6057	19143	17293	4741	11587	17951	17120	18088	1336	10298	18308	18069	18544	6710	8583	1168	3202	19991	13563	4096	5486	3871	9378	14360	2618	2842	18799	5847	5718	17142	8792	15795	1926	19195	6537	3687	10389	12821
6265	7950	8718	12200	19937	7314	17641	4920	5153	17395	8109	6929	8563	2525	17092	1778	14808	4435	17784	14839	13386	11559	2236	6231	17999	17255	10071	1271	18703	14071	11293	19047	17875	16356	5951	17250	344	19407	7432	18173	14483	11185	12986	13896	13389	13781	3768	4003	1315	12409	9835	14283	7487	5570	365	4054	8035	1341	4028	15821	9499	17322	13424	1642	19901	7929	11410	1809	19207	155	16163	4915	32	11233	5375	19552	15758	9300	1115	9069	11537	13418	11340	10502	6500	9041	12698	7728	6701	5847	9756	10442	12521	10080	16130	18290	11726	4700	11521	17244	12648	3340	1168	11901	2618	4617	7072	8583	18981	6710	18799	18107	12840	8792	17007	19517	12168	8706	6616	17293	13818	18460	19195	18069	1320	16986	2996	17888
5883	4565	8245	1483	16610	16770	17183	15164	7277	11089	5512	18293	163	15665	11488	10665	19039	10113	414	17636	20143	13279	14411	14821	10980	8794	12784	5367	13417	8425	889	11929	15139	16956	8685	2157	308	20192	1633	17572	19181	16868	2883	8123	8465	7499	967	13176	3562	6310	17780	1887	13614	11453	16426	13709	1598	11766	5869	392	17420	18066	19256	19642	2734	18611	869	4956	8942	15573	16505	15589	704	2750	17895	15441	16791	14820	18250	18226	12552	6500	6052	678	16728	4422	17293	5784	975	1744	6710	18981	7728	3720	13573	5718	11726	12921	18544	17120	5847	19143	15731	13563	2555	10462	4617	14360	18455	12565	10616	12648	18092	18997	8252	17007	13092	17951	7250	19195	1336	12168	11521	11137	18343	10298	18290	18938
8155	15339	568	12147	6661	7783	10942	8615	19945	17217	2306	12324	758	9986	15769	1169	13795	661	18041	10218	17409	18477	4647	4316	15955	5419	86	12661	10353	2593	18440	19069	18808	1685	14961	9214	12866	12469	10003	1059	7988	3381	6297	17312	18475	13320	9180	9308	11718	13968	5642	16731	9767	11781	18995	17923	3788	10610	3779	319	4350	6565	18024	3104	11548	14370	2986	10547	13163	18739	9486	1242	9714	17403	19473	13631	4473	7765	3535	16359	17122	11950	16756	16814	18223	8935	7407	5477	12698	19378	4700	19991	16130	9255	15795	15773	2819	13892	19195	1336	4741	16986	7072	18290	2210	7245	8792	12078	17557	4048	5784	1168	18092	19517	10080	18460	17293	2996	12821	10616	8129	5486	18308	5785	13818	17244	5718	3687
4387	12406	13801	18393	8831	11190	15384	930	18796	18094	12478	17626	14674	2233	4147	13550	7067	17780	9943	13933	19496	807	15816	6093	11465	10967	11248	17384	534	15665	19401	1002	11920	15135	6375	12005	17087	8278	4351	11956	17827	15566	7762	11067	16108	1248	174	7086	8918	8234	3775	15588	2612	4680	19132	5231	18320	2535	12321	14572	12341	9416	10344	4224	7945	15328	69	350	14841	5169	13291	11925	2817	13017	19243	9543	14232	16788	4972	5180	11298	8089	8701	16952	7195	10633	8252	2618	12648	10389	10616	2555	16986	17888	8129	16130	6710	6537	11726	4048	19517	4617	5205	11011	1168	10462	10898	17280	12840	4741	18938	18343	19842	4096	18455	9756	11728	3202	17843	19780	15731	5486	17244	6701	11521	5204	18799	18290
6965	6259	10267	1775	18361	4351	4935	13922	1164	16171	12914	16817	8485	8004	339	16295	5328	7442	3910	7473	13935	8189	10319	10028	961	17065	1449	15262	18468	15065	17793	19880	16170	16432	5658	3399	10113	2166	3761	12573	6719	8662	20114	765	4470	5200	776	16326	19445	10284	18962	12620	10212	3001	14647	2417	14784	13982	2640	17674	7257	8034	13448	11443	16396	15140	4706	11473	7888	8831	9397	11105	7954	19222	13963	9636	390	4773	14885	6266	12151	5341	17930	14953	10047	12590	10442	12471	11726	4134	4048	18290	8792	12698	10080	11587	10462	6710	19517	13862	16624	14226	18088	6057	17557	13092	5718	18107	7728	5477	8583	19991	7870	18308	15731	14360	5486	18997	16964	942	17888	5205	6616	8706	13563	10898	3202	17280
1970	2705	15557	5435	16125	7526	13045	7916	3683	6638	17395	19017	14752	490	12105	342	320	12204	11618	10226	15937	17334	49	4	13239	17233	14411	15654	11222	11788	14525	19594	19564	3149	5654	12960	7698	16486	13327	2382	3582	19222	10079	9262	10208	2592	7568	13929	3124	17356	1540	11351	12977	7081	6517	19243	15846	5368	19299	10177	15121	6725	9073	1000	12568	2041	19642	9475	8964	14097	8990	7765	5436	4165	6362	14672	6764	9077	4190	12936	2598	4384	4479	11983	19959	6470	13092	18092	17888	17843	12565	18544	5486	18625	1336	15773	3202	17142	12471	16986	10898	15784	6537	19991	18799	8706	8792	12840	11521	6701	18088	12821	1129	975	4617	2210	12168	7250	6710	2842	7245	5477	12521	1744	11728	8583	1168	13862
9783	18965	2389	10624	2691	12010	5921	9618	13187	6260	14648	15982	5726	15235	9064	17816	5037	15577	207	1553	6459	11809	19838	9018	889	12378	9499	11581	16427	14643	17443	7989	16188	11985	20023	7394	15995	19899	12586	7249	15014	266	1394	10258	8988	16870	19730	3258	715	10210	8098	14527	6696	10695	4401	19620	11772	14508	18129	10007	12069	17014	16218	18638	313	17122	15162	14518	13874	19169	12611	10201	14293	16823	7094	10598	6140	7152	13539	2451	1511	10402	3931	18158	17094	3694	18107	13892	17293	7250	4096	13177	4741	8583	6537	13092	10898	1129	3720	18460	17007	10298	3340	15246	6616	942	11726	17843	8100	7529	18799	18455	19143	18290	12168	18308	11901	8792	7245	15018	10442	1168	12471	13818	9377	9756	10672	9159
16222	6766	2822	8294	3342	19755	7385	17829	14907	18589	10312	19760	11788	19189	12643	16192	666	6248	6163	9307	1786	8449	19934	13541	17014	10268	6652	17384	354	19597	19745	4522	1317	2078	19381	4841	15896	10805	5364	17547	10506	16828	20182	7048	7168	3218	5420	17923	3791	19106	20097	7333	6621	19126	281	16766	1533	19474	18239	11814	18199	17219	17181	6641	3798	14318	8473	17968	3816	8440	11312	9635	9266	756	610	12650	18968	8405	13173	3714	18341	341	6592	9065	6310	4752	9378	15784	16130	7728	11726	11011	4096	6616	8252	9255	12921	13892	10298	17280	1336	10462	18308	12840	10442	14360	15795	15701	18455	17951	9756	17843	10616	17888	7072	10898	11587	13862	12168	17120	15108	12078	5847	4048	1320	7340	2819	3202
10220	12614	9876	19587	5930	16954	13702	15239	10303	3062	4674	13616	12031	12705	7776	16121	18872	14936	5941	17408	12052	8833	7052	15480	13774	2749	1459	16574	16516	11163	555	15568	13456	9288	18838	1601	12295	11209	13814	7779	18026	14713	140	9353	5242	12626	9472	19567	17165	5277	12488	3131	6496	13327	4987	1642	13508	12253	5714	2575	11917	2774	15740	19216	12662	10902	13015	5114	4195	17398	7098	9530	19063	3094	11362	11456	16487	12804	9862	19713	8254	5470	5033	855	18803	13865	19991	1926	975	11726	12648	9255	7407	13892	12821	17244	18088	18107	2555	4048	18460	1168	15773	4700	3202	7340	3871	5204	11587	18069	6537	18343	14360	17293	11728	10462	15795	1336	2842	3687	7245	11521	6616	10672	7728	5718	7072	11137
13919	3083	8238	11099	11361	16217	3549	9708	16856	3957	2706	6925	10876	14614	2763	5860	11226	8538	12775	17338	16457	16958	16985	10327	3881	7285	17750	8951	19239	613	16063	410	17108	13768	470	387	6645	6789	2286	16939	11047	1907	5895	3017	11559	16710	10067	17094	10983	17456	16127	6745	10370	746	17466	7288	3640	7474	6641	14334	4265	15722	1406	14841	7042	14917	3124	6244	20076	12809	13790	5910	19162	3485	1362	9493	6278	10345	10096	13546	9856	17290	19773	1880	3113	18389	3202	13818	2555	11587	1744	19143	3720	15108	8583	10616	13563	16624	18088	2842	1129	1926	12078	12521	12168	1336	15773	12648	12821	5784	8792	18460	17888	18092	15491	17120	3871	10298	975	9377	17843	5477	18625	2996	2210	18981	10442	8100
4846	7131	16319	3233	11468	17430	19649	3135	13510	16672	5941	13206	15328	8291	20182	3336	9932	13245	4084	5381	7962	13496	1398	5289	11794	15245	2354	8271	7798	14949	7413	6542	8486	1654	13945	1636	11020	18368	468	17744	17638	18729	6220	13812	15727	14260	3137	16088	2490	14574	13486	16388	7803	15519	12176	15945	13593	14906	19188	7310	18425	18300	17878	1994	20177	13387	15986	16948	18723	19057	10052	5993	2209	18068	14572	16590	18861	15791	11400	19747	10065	15534	15642	1729	18765	6533	18343	19378	17142	975	17557	17120	5486	12078	17951	15491	10080	12821	3202	5847	19517	6616	10462	10672	7250	9378	8792	15773	11726	11587	9377	8583	13862	2819	17007	3720	6057	18455	7728	6710	16964	15784	14360	19991	11901	18069	1926	18799
2918	1580	3338	12701	13016	14876	9530	1577	2561	2873	10991	19326	19593	17541	5859	17754	10323	3362	13623	5554	19702	18103	11709	15758	14007	1864	18179	19019	15693	3770	1660	4763	2834	9179	10822	11087	4380	14331	7696	8096	15945	18946	14770	984	13746	16255	7417	19612	5442	6389	9556	19106	1004	12976	149	4842	2212	18114	14639	13924	19577	1072	14023	3922	3484	3471	10183	3473	18928	7428	17201	5392	11200	2422	19740	17591	11371	8214	5831	16187	8710	12362	887	2000	19080	619	11137	18088	10672	5486	12471	16986	1168	2210	4700	9377	7529	975	5718	13177	7340	19517	4048	18981	15018	5205	942	8100	9756	12565	12168	13563	9255	6537	5477	15246	7245	8583	13892	2996	13862	12921	18107	3720	19143	7072	17120	18625
13035	13720	3016	19779	116	6216	13900	6263	11483	13640	3789	15566	11129	5091	19732	17385	17455	11273	4399	10469	3953	8499	2637	2684	18832	6614	9514	20009	11290	3670	5256	18101	305	19971	555	9807	16941	3268	19495	6488	15193	10967	1974	3108	924	7795	13070	17578	14799	767	14935	11303	17304	4437	6884	10606	10699	16390	6588	3114	3899	5009	5623	4496	6991	11829	15631	1046	17300	18574	8678	2283	2072	2535	5283	9207	19444	13074	2295	9424	1947	506	15835	16862	5895	17681	5718	7250	2618	4741	10298	6701	19195	19435	2819	19991	13892	11728	8792	12521	8129	11137	5204	19143	4048	1336	4134	18460	17557	11521	15731	14360	14226	9377	1926	18799	7407	18308	10856	18625	10389	6057	12821	12168	15784	5785	15773	9255
9323	10951	13549	1715	973	10142	19149	15440	17935	2322	20152	10713	816	2657	1763	3633	6842	7795	16123	3023	12470	4350	4487	11204	7375	17521	13045	1347	14589	11318	18765	14064	18964	2475	8627	7631	11268	12489	17542	14827	13821	17030	6209	3747	7624	17549	19682	7144	14114	7295	14605	17926	13779	11355	13104	15569	15872	3417	10519	14622	2906	8890	6061	8872	18995	14244	6622	16841	908	2897	16996	9458	13001	56	5825	5151	286	16106	6862	10599	13163	16054	4334	5219	19173	443	8252	19143	8706	17142	18092	15784	13818	11137	15795	7245	17280	12821	11728	15731	10389	4617	18981	7250	7529	10298	2555	19842	10080	19195	17293	9255	13892	7072	10898	16964	4048	12648	18544	7728	12698	13862	9756	5785	17843	15773	16624	17244
20197	5832	9745	18269	14550	3638	18115	7893	2856	159	4348	3649	9677	1033	10929	7921	16785	3198	18898	164	8965	15909	48	5090	9761	1113	5227	85	223	2338	3827	18832	11566	1973	15502	17417	4281	12809	12682	18986	14273	8789	3195	2752	19261	9747	14948	5939	2993	6827	18424	7309	13213	13897	9923	5686	9914	12008	4723	1051	19889	9820	16143	5209	15976	6474	13	18874	2441	5930	4832	8436	17620	6584	440	969	4296	20087	17696	8503	841	16866	12825	12167	19222	14297	18981	3202	17557	16130	3340	17142	7340	19517	5486	4048	4134	7250	18308	10462	8129	7870	8583	16964	6701	15795	9159	16624	11728	10442	9377	8706	12521	12471	15246	10898	7407	8252	2210	4096	18455	5847	19780	3687	1744	5477	17120	9255
5576	13872	15240	18906	15002	12122	17989	12320	348	7872	6971	12767	17824	1690	19810	11538	9172	20166	7971	3311	18334	3816	11561	18129	15885	10800	470	625	18810	12574	16097	2892	2073	15903	20109	15403	12961	19364	14067	8098	4753	18425	3110	560	9582	18516	13910	7282	12152	2382	9849	11229	19756	7200	8354	12562	9839	12025	13958	1445	14757	2291	16883	19816	19690	3100	13968	11170	1395	16028	3357	5440	14688	2146	5418	17894	12403	14898	645	15225	2311	10480	5592	3783	5078	16119	5718	5477	2210	19842	9378	16986	18997	4741	4700	6057	5847	18938	13573	8792	12921	18092	18107	1320	18308	17280	15018	6701	4096	15491	2996	10298	9377	18460	19780	8100	17843	19991	19435	1744	12521	5785	18088	17244	11728	5204	8129	8583
9140	16328	792	18196	9853	18255	1368	9374	13721	13598	15074	5746	16166	6943	6911	7319	1672	17865	10268	4004	1687	7517	6063	14366	12473	17455	17498	13846	802	6475	6704	13553	10563	4562	6454	1463	6771	13907	537	4313	5956	862	11199	5009	10251	8635	11233	124	5172	10121	8208	5242	4029	15052	10170	15594	11511	1651	19104	11393	15484	11994	778	14987	8166	6935	10079	6406	20125	5473	8503	17414	12620	14320	408	4161	12064	4200	10954	10303	18643	235	8485	13930	3846	1364	4048	942	1320	5477	14226	13862	6710	10616	12648	2555	8129	3202	2210	16130	11728	4617	10298	15246	18308	9378	9159	5486	13563	6616	12921	13177	7250	8706	5784	11011	15108	19195	10672	13892	18997	6537	17244	1129	19435	5718	17280	17843
11847	16680	5548	17849	15099	2799	9835	8432	10733	12749	7934	2293	7045	724	13371	5049	19456	16522	11155	19086	10840	19489	12006	11008	5627	7000	2956	14552	15145	11576	11610	11467	7311	9027	4612	7334	13515	18316	17282	4474	10425	3044	17801	9796	18859	7736	13235	10946	17381	5529	12048	3290	11704	15031	17971	17893	6789	890	11806	7109	10414	18059	18494	19610	10110	18988	3970	19028	11646	4868	9582	9204	12049	13692	15266	2209	6989	2916	6263	9453	10569	3878	5197	1432	12227	14457	11587	19378	8583	15701	8129	18460	16986	17293	9756	6616	3202	17244	13573	7529	17007	10856	7072	19991	11726	4096	12821	18799	9255	17120	17843	19780	1744	9378	2819	6537	12565	4617	2210	5477	5205	10080	16964	1168	1336	18997	5784	12698
15095	16334	1795	3925	15947	17550	4265	19238	15348	17958	16645	9830	13648	10854	17497	7386	4923	19882	5123	7885	17895	7508	9708	14738	19107	17733	14276	11248	3409	239	771	18652	9298	11677	10504	3755	13803	12835	14630	5288	8319	14347	12210	19461	3260	2281	10033	19022	854	17495	12666	19032	12992	4899	4914	5015	11805	4697	9154	19699	4945	5363	12848	10308	2236	144	6077	553	14963	6276	190	4065	5811	5519	17249	15242	12136	7916	440	18964	10071	4277	13928	2691	12252	7012	12840	2618	18088	11137	14226	12521	7245	17293	9378	18981	18343	7250	2819	18092	11011	6537	8100	10616	1336	4617	15246	13177	4700	4096	15108	7072	12078	10298	19991	8129	15491	7529	16130	18799	12648	5204	7728	5718	18544	19195	13092	13818
18279	3698	2071	966	2208	9467	10511	2894	13615	5927	7211	4619	18329	5442	6488	14960	12309	14369	15379	11542	11127	13248	14032	9822	6548	7555	12738	17510	13100	9316	15258	16773	7678	4063	3143	2361	15072	8982	8682	6326	8080	8916	14925	12673	9051	3216	17911	17263	5415	5167	6321	3363	16460	3900	11098	11079	14599	8421	10858	6961	17323	18225	14782	9515	8240	1561	19405	15620	19649	19330	8742	6522	17135	9021	13930	18589	941	16308	14053	5768	5336	11512	15589	5240	4983	9832	13573	6710	12921	12168	10462	5205	6701	9378	19143	10389	9255	7245	13892	15731	14226	11137	18981	7250	9377	12698	8583	13177	12840	11728	17293	1336	6057	16986	1744	18625	17888	15795	7407	4134	10898	2819	942	12821	17142	15108	1926	17843
4232	3753	3807	7126	14839	7197	7690	13264	11014	5289	15374	13241	9513	12957	10159	9258	17038	17931	6019	11062	17212	9373	10431	12817	409	17031	12801	408	5337	9095	6358	17319	7387	17273	17472	2123	18581	1395	16260	14730	2080	5111	11624	5125	17928	13685	2833	6113	3079	1665	7214	3661	13626	2004	17656	12054	1432	17935	8316	11204	5274	16890	1573	7032	11932	1564	16380	9679	14019	11464	912	4082	16159	6362	159	2043	439	4689	17083	18370	8702	14413	13401	14047	18929	5773	7870	14226	18092	17142	2210	6701	3202	13177	6616	3871	5784	19143	8100	7407	1926	9159	8252	3687	11011	10856	12521	17951	18799	9377	12168	15701	17293	9756	6057	4048	12840	9255	4741	5785	11726	10389	8583	5205	16964	13563	17843	8706
